Time,EcoregionName,EcoregionIndex,TAP,MAT,BeginGrow,EndGrow,PDSI,
2039, eco2, 1, 86.69, -267.47, 0, 199, 0, 
2040, eco2, 1, 113.57, -267.33, 0, 199, 0, 
2041, eco2, 1, 73.32, -267.2, 0, 199, 0, 
2042, eco2, 1, 129.43, -268.06, 0, 199, 0, 
2043, eco2, 1, 79.86, -267.22, 0, 199, 0, 
2044, eco2, 1, 115.66, -267.37, 0, 199, 0, 
2045, eco2, 1, 120.47, -266.84, 0, 199, 0, 
2046, eco2, 1, 186.64, -267.35, 0, 199, 0, 
2047, eco2, 1, 92.67, -267.29, 0, 199, 0, 
2048, eco2, 1, 151.05, -266.44, 0, 199, 0, 
2049, eco2, 1, 89.83, -267.36, 0, 199, 0, 
2010, eco3, 2, 129.79, -269.32, 0, 199, 0, 
2011, eco3, 2, 158.19, -269.54, 0, 199, 0, 
2012, eco3, 2, 91.64, -268.47, 0, 199, 0, 
2013, eco3, 2, 92.41, -268.7, 0, 199, 0, 
2014, eco3, 2, 177.54, -269.46, 0, 199, 0, 
2015, eco3, 2, 208.9, -269.04, 0, 199, 0, 
2016, eco3, 2, 241.33, -268.13, 0, 199, 0, 
2017, eco3, 2, 103.82, -269.21, 0, 199, 0, 
2018, eco3, 2, 87.39, -268.52, 0, 199, 0, 
2019, eco3, 2, 121.61, -269.26, 0, 199, 0, 
2020, eco3, 2, 101.39, -268.04, 0, 199, 0, 
2021, eco3, 2, 96.14, -268.65, 0, 199, 0, 
2022, eco3, 2, 181.79, -269.11, 0, 199, 0, 
2023, eco3, 2, 107.46, -268.76, 0, 199, 0, 
2024, eco3, 2, 156.08, -267.89, 0, 199, 0, 
2025, eco3, 2, 76.83, -269.07, 0, 199, 0, 
2026, eco3, 2, 172.47, -268.09, 0, 199, 0, 
2027, eco3, 2, 104.5, -268.99, 0, 199, 0, 
2028, eco3, 2, 144.79, -267.65, 0, 199, 0, 
2029, eco3, 2, 133.51, -268.46, 0, 199, 0, 
2030, eco3, 2, 108.7, -268.37, 0, 199, 0, 
2031, eco3, 2, 105.61, -267.93, 0, 199, 0, 
2032, eco3, 2, 168.91, -267.58, 0, 199, 0, 
2033, eco3, 2, 134.69, -268.35, 0, 199, 0, 
2034, eco3, 2, 85.4, -268.23, 0, 199, 0, 
2035, eco3, 2, 135.25, -268.83, 0, 199, 0, 
2036, eco3, 2, 161.75, -266.52, 0, 199, 0, 
2037, eco3, 2, 166.95, -267.85, 0, 199, 0, 
2038, eco3, 2, 96.32, -268.11, 0, 199, 0, 
2039, eco3, 2, 93.4, -268.18, 0, 199, 0, 
2040, eco3, 2, 122.97, -268.03, 0, 199, 0, 
2041, eco3, 2, 80.35, -267.92, 0, 199, 0, 
2042, eco3, 2, 141.3, -268.77, 0, 199, 0, 
2043, eco3, 2, 87.67, -267.94, 0, 199, 0, 
2044, eco3, 2, 123.95, -268.06, 0, 199, 0, 
2045, eco3, 2, 131.96, -267.57, 0, 199, 0, 
2046, eco3, 2, 203.72, -268.07, 0, 199, 0, 
2047, eco3, 2, 98.8, -267.99, 0, 199, 0, 
2048, eco3, 2, 164.42, -267.17, 0, 199, 0, 
2049, eco3, 2, 96.85, -268.07, 0, 199, 0, 
2010, eco4, 3, 138.66, -268.41, 0, 199, 0, 
2011, eco4, 3, 167.75, -268.62, 0, 199, 0, 
2012, eco4, 3, 99.12, -267.56, 0, 199, 0, 
2013, eco4, 3, 98.21, -267.79, 0, 199, 0, 
2014, eco4, 3, 188.18, -268.55, 0, 199, 0, 
2015, eco4, 3, 218.49, -268.08, 0, 199, 0, 
2016, eco4, 3, 255.03, -267.24, 0, 199, 0, 
2017, eco4, 3, 109.97, -268.29, 0, 199, 0, 
2018, eco4, 3, 93.45, -267.62, 0, 199, 0, 
2019, eco4, 3, 129.35, -268.36, 0, 199, 0, 
2020, eco4, 3, 105.92, -267.11, 0, 199, 0, 
2021, eco4, 3, 100.3, -267.75, 0, 199, 0, 
2022, eco4, 3, 191.06, -268.17, 0, 199, 0, 
2023, eco4, 3, 112.68, -267.85, 0, 199, 0, 
2024, eco4, 3, 161.85, -267, 0, 199, 0, 
2025, eco4, 3, 80.97, -268.14, 0, 199, 0, 
2026, eco4, 3, 181.72, -267.17, 0, 199, 0, 
2027, eco4, 3, 108.56, -268.08, 0, 199, 0, 
2028, eco4, 3, 150.42, -266.76, 0, 199, 0, 
2029, eco4, 3, 139.84, -267.53, 0, 199, 0, 
2030, eco4, 3, 115.08, -267.46, 0, 199, 0, 
2031, eco4, 3, 110.98, -267.05, 0, 199, 0, 
2032, eco4, 3, 178.48, -266.67, 0, 199, 0, 
2033, eco4, 3, 139.13, -267.48, 0, 199, 0, 
2034, eco4, 3, 91.39, -267.34, 0, 199, 0, 
2035, eco4, 3, 137.84, -267.89, 0, 199, 0, 
2036, eco4, 3, 170.3, -265.59, 0, 199, 0, 
2037, eco4, 3, 173, -266.95, 0, 199, 0, 
2038, eco4, 3, 104.94, -267.19, 0, 199, 0, 
2039, eco4, 3, 99.26, -267.28, 0, 199, 0, 
2040, eco4, 3, 128.86, -267.13, 0, 199, 0, 
2041, eco4, 3, 83.15, -267.01, 0, 199, 0, 
2042, eco4, 3, 145.71, -267.86, 0, 199, 0, 
2043, eco4, 3, 91.2, -267.03, 0, 199, 0, 
2044, eco4, 3, 130.5, -267.19, 0, 199, 0, 
2045, eco4, 3, 138.63, -266.65, 0, 199, 0, 
2046, eco4, 3, 213.95, -267.17, 0, 199, 0, 
2047, eco4, 3, 105.35, -267.08, 0, 199, 0, 
2048, eco4, 3, 171.92, -266.22, 0, 199, 0, 
2049, eco4, 3, 102.24, -267.17, 0, 199, 0, 
2010, eco5, 4, 120.58, -268, 0, 199, 0, 
2011, eco5, 4, 147.15, -268.22, 0, 199, 0, 
2012, eco5, 4, 87.15, -267.16, 0, 199, 0, 
2013, eco5, 4, 85.82, -267.38, 0, 199, 0, 
2014, eco5, 4, 164.13, -268.16, 0, 199, 0, 
2015, eco5, 4, 192.82, -267.71, 0, 199, 0, 
2016, eco5, 4, 224.17, -266.85, 0, 199, 0, 
2017, eco5, 4, 97.02, -267.91, 0, 199, 0, 
2018, eco5, 4, 81.42, -267.21, 0, 199, 0, 
2019, eco5, 4, 112.93, -267.94, 0, 199, 0, 
2020, eco5, 4, 93.28, -266.73, 0, 199, 0, 
2021, eco5, 4, 88.37, -267.36, 0, 199, 0, 
2022, eco5, 4, 167.63, -267.78, 0, 199, 0, 
2023, eco5, 4, 99.64, -267.46, 0, 199, 0, 
2024, eco5, 4, 143.01, -266.59, 0, 199, 0, 
2025, eco5, 4, 71.09, -267.75, 0, 199, 0, 
2026, eco5, 4, 158.79, -266.78, 0, 199, 0, 
2027, eco5, 4, 95.26, -267.69, 0, 199, 0, 
2028, eco5, 4, 132.63, -266.35, 0, 199, 0, 
2029, eco5, 4, 123.6, -267.15, 0, 199, 0, 
2030, eco5, 4, 101.18, -267.07, 0, 199, 0, 
2031, eco5, 4, 97.48, -266.66, 0, 199, 0, 
2032, eco5, 4, 156.43, -266.28, 0, 199, 0, 
2033, eco5, 4, 122.47, -267.08, 0, 199, 0, 
2034, eco5, 4, 80.09, -266.93, 0, 199, 0, 
2035, eco5, 4, 122.25, -267.51, 0, 199, 0, 
2036, eco5, 4, 149.87, -265.22, 0, 199, 0, 
2037, eco5, 4, 153.81, -266.57, 0, 199, 0, 
2038, eco5, 4, 91.35, -266.79, 0, 199, 0, 
2039, eco5, 4, 86.97, -266.88, 0, 199, 0, 
2040, eco5, 4, 113.79, -266.74, 0, 199, 0, 
2041, eco5, 4, 73.66, -266.61, 0, 199, 0, 
2042, eco5, 4, 129.46, -267.45, 0, 199, 0, 
2043, eco5, 4, 80.05, -266.63, 0, 199, 0, 
2044, eco5, 4, 115.6, -266.77, 0, 199, 0, 
2045, eco5, 4, 121.06, -266.27, 0, 199, 0, 
2046, eco5, 4, 188.72, -266.78, 0, 199, 0, 
2047, eco5, 4, 92.46, -266.68, 0, 199, 0, 
2048, eco5, 4, 151.57, -265.85, 0, 199, 0, 
2049, eco5, 4, 89.67, -266.78, 0, 199, 0, 
